osm_id,highway,eligibility,x,y
156941217,residential,fallback (untagged residential <500m),527931.6953050424,184836.09166755067
156941217,residential,fallback (untagged residential <500m),527930.069084259,184821.06191752898
156941217,residential,fallback (untagged residential <500m),527928.6664972524,184809.82116012898
156941217,residential,fallback (untagged residential <500m),527927.1448037534,184795.87341575
156941217,residential,fallback (untagged residential <500m),527927.7243153965,184779.4860646153
156941217,residential,fallback (untagged residential <500m),527929.347626034,184769.85716644704
156941217,residential,fallback (untagged residential <500m),527930.2330050847,184764.18219322065
156941217,residential,fallback (untagged residential <500m),527931.0837055541,184759.60797002865
156941217,residential,fallback (untagged residential <500m),527932.6113458719,184751.022647875
156941217,residential,fallback (untagged residential <500m),527936.0379592082,184740.3153219435
156941217,residential,fallback (untagged residential <500m),527942.8556281406,184725.54290580674
156941217,residential,fallback (untagged residential <500m),527951.8695238428,184705.94087770802
156941217,residential,fallback (untagged residential <500m),527958.4001637092,184693.4757677347
156941217,residential,fallback (untagged residential <500m),527965.5432712887,184678.73383664893
156941217,residential,fallback (untagged residential <500m),527970.0363884881,184667.00742938544
156941217,residential,fallback (untagged residential <500m),527973.9931665581,184656.19108782464
156941217,residential,fallback (untagged residential <500m),527978.0476554772,184642.0500849443
156941217,residential,fallback (untagged residential <500m),527979.5690035512,184634.54398440733
156941217,residential,fallback (untagged residential <500m),527980.6390520384,184626.22532501433
156941219,residential,fallback (untagged residential <500m),527913.102826448,185052.16456607153
156941219,residential,fallback (untagged residential <500m),527913.1619574701,185079.2726915304
156941219,residential,fallback (untagged residential <500m),527912.6587801038,185091.25547580945
156941219,residential,fallback (untagged residential <500m),527909.7284222824,185120.2689602503
156941219,residential,fallback (untagged residential <500m),527907.4647610182,185132.46331118705
156941219,residential,fallback (untagged residential <500m),527904.803225653,185142.27747449448
156941219,residential,fallback (untagged residential <500m),527903.0923791229,185149.8789655032
156941219,residential,fallback (untagged residential <500m),527905.2327448577,185158.26741682005
156965922,residential,fallback (untagged residential <500m),525641.0192083461,184696.97868178482
156965922,residential,fallback (untagged residential <500m),525649.9757084079,184698.94736066705
156965922,residential,fallback (untagged residential <500m),525663.7212161438,184701.9581750352
156965922,residential,fallback (untagged residential <500m),525669.3794467606,184703.19985508552
156965922,residential,fallback (untagged residential <500m),525685.5794231053,184704.86945339513
156965922,residential,fallback (untagged residential <500m),525691.7941059318,184705.21249679133
156965940,residential,fallback (untagged residential <500m),526346.4273468266,185000.50544924854
156965941,residential,fallback (untagged residential <500m),526297.9558936644,184778.27612889145
156965941,residential,fallback (untagged residential <500m),526303.1824739282,184781.24365468102
156965941,residential,fallback (untagged residential <500m),526312.7392379856,184786.67794003524
156965941,residential,fallback (untagged residential <500m),526335.1913689866,184799.4322942639
156965941,residential,fallback (untagged residential <500m),526347.5722645515,184806.79520961997
156965941,residential,fallback (untagged residential <500m),526350.0845377808,184810.38512151456
156965941,residential,fallback (untagged residential <500m),526350.5445527605,184814.4803184927
156965941,residential,fallback (untagged residential <500m),526349.9439968838,184823.55643438827
156965941,residential,fallback (untagged residential <500m),526349.2516008094,184855.2744720073
156965941,residential,fallback (untagged residential <500m),526348.4246908714,184880.96925265843
156965943,residential,fallback (untagged residential <500m),526302.6999998007,185033.15534882637
156965944,residential,fallback (untagged residential <500m),526429.6520685204,184938.26153018879
157000728,residential,fallback (untagged residential <500m),526868.0872686114,184943.10343315714
157000728,residential,fallback (untagged residential <500m),526864.0766732609,184945.62926171417
157000728,residential,fallback (untagged residential <500m),526839.1867183751,184961.37565365795
157000728,residential,fallback (untagged residential <500m),526793.5317713254,184990.50154215528
157000728,residential,fallback (untagged residential <500m),526785.5284565117,184996.2325333603
157000728,residential,fallback (untagged residential <500m),526782.2752678093,185000.10150535282
157000728,residential,fallback (untagged residential <500m),526779.3948064032,185004.04655371216
157000728,residential,fallback (untagged residential <500m),526777.9347078088,185010.56413163623
157000728,residential,fallback (untagged residential <500m),526776.8767548666,185016.53538371273
157000728,residential,fallback (untagged residential <500m),526777.8782377716,185028.93408535962
157000728,residential,fallback (untagged residential <500m),526779.181490236,185047.0264353337
157000729,residential,fallback (untagged residential <500m),526704.3415588965,184681.2469074194
157000729,residential,fallback (untagged residential <500m),526696.9283022068,184674.99743926484
157000729,residential,fallback (untagged residential <500m),526683.3793760058,184667.45986017573
157000729,residential,fallback (untagged residential <500m),526675.3198409113,184662.6408589306
157000729,residential,fallback (untagged residential <500m),526660.832623922,184652.66528263246
157000730,residential,fallback (untagged residential <500m),526696.8468375673,185020.96870422666
157000730,residential,fallback (untagged residential <500m),526697.3620876658,185010.0544502039
157000730,residential,fallback (untagged residential <500m),526697.4048164656,185009.17645149108
157000730,residential,fallback (untagged residential <500m),526698.807390664,184967.99554106058
157000730,residential,fallback (untagged residential <500m),526699.5009056106,184947.71646016766
157000730,residential,fallback (untagged residential <500m),526700.0123496547,184933.61967367277
157000730,residential,fallback (untagged residential <500m),526701.1118331989,184903.19140464428
157000730,residential,fallback (untagged residential <500m),526703.2389279506,184844.3805192241
157000731,residential,fallback (untagged residential <500m),526739.3226665072,185012.715512636
157000731,residential,fallback (untagged residential <500m),526745.7845638881,184980.64075599937
157000731,residential,fallback (untagged residential <500m),526748.7655831269,184971.27915034082
157000731,residential,fallback (untagged residential <500m),526755.6307296049,184957.78612580855
157000731,residential,fallback (untagged residential <500m),526759.7995680874,184948.64335511334
157000731,residential,fallback (untagged residential <500m),526762.8129438406,184942.98799312598
157000731,residential,fallback (untagged residential <500m),526762.6329869332,184934.35975352617
157000731,residential,fallback (untagged residential <500m),526762.1163547679,184925.6007044249
157000731,residential,fallback (untagged residential <500m),526762.1174917564,184916.9436055589
157000731,residential,fallback (untagged residential <500m),526759.2034251125,184873.06220918766
157000731,residential,fallback (untagged residential <500m),526757.8092219334,184866.38432732446
157000731,residential,fallback (untagged residential <500m),526757.118788349,184862.6394026227
157000731,residential,fallback (untagged residential <500m),526768.0374821948,184852.40780379
157000732,residential,fallback (untagged residential <500m),526569.7760415282,185224.8013934287
157000732,residential,fallback (untagged residential <500m),526587.7617698353,185216.54833174427
157000732,residential,fallback (untagged residential <500m),526595.3443608311,185215.14624293247
157000732,residential,fallback (untagged residential <500m),526601.0362206908,185215.2882203997
157000732,residential,fallback (untagged residential <500m),526617.5496527567,185218.7824582167
157000732,residential,fallback (untagged residential <500m),526623.3865337044,185219.7848891798
157000732,residential,fallback (untagged residential <500m),526631.5686255373,185222.7152451701
157000732,residential,fallback (untagged residential <500m),526637.1811236909,185225.7595368325
157000732,residential,fallback (untagged residential <500m),526641.1064425765,185228.86188200506
157000732,residential,fallback (untagged residential <500m),526669.8380148822,185254.51541654492
157000732,residential,fallback (untagged residential <500m),526712.8443091412,185283.0069182762
157000732,residential,fallback (untagged residential <500m),526739.8302122081,185297.97948214464
157000732,residential,fallback (untagged residential <500m),526758.3748743915,185308.17911591567
157000733,residential,fallback (untagged residential <500m),526442.9264737065,185121.3817741747
157000733,residential,fallback (untagged residential <500m),526446.1297247431,185063.25420889794
157000733,residential,fallback (untagged residential <500m),526447.2699661732,185036.97747162136
157000733,residential,fallback (untagged residential <500m),526448.1246310858,184991.5322611275
157000734,residential,fallback (untagged residential <500m),527044.5616036523,185281.3518597249
157000734,residential,fallback (untagged residential <500m),527057.4240656773,185267.73116555344
157000734,residential,fallback (untagged residential <500m),527069.6805189389,185255.59753398533
157000734,residential,fallback (untagged residential <500m),527081.6881196874,185242.3226990736
157000734,residential,fallback (untagged residential <500m),527081.7787585435,185237.31761721708
157000734,residential,fallback (untagged residential <500m),527080.2679997501,185231.4378789891
157000734,residential,fallback (untagged residential <500m),527077.2155042543,185224.23988204682
157000735,residential,fallback (untagged residential <500m),526833.7355307946,185541.18973456003
157000735,residential,fallback (untagged residential <500m),526827.7781973735,185534.47566223313
157000735,residential,fallback (untagged residential <500m),526821.310997515,185525.95733957598
157000735,residential,fallback (untagged residential <500m),526811.7876716801,185512.32193199306
157000735,residential,fallback (untagged residential <500m),526808.1897484006,185506.67943995108
157000735,residential,fallback (untagged residential <500m),526805.2339769485,185502.26588594465
157000735,residential,fallback (untagged residential <500m),526736.26597185,185413.7602898822
157000735,residential,fallback (untagged residential <500m),526722.0859472702,185401.29956361064
157000735,residential,fallback (untagged residential <500m),526710.4394892128,185391.82864695287
157000735,residential,fallback (untagged residential <500m),526699.7016586377,185384.3054860389
157000735,residential,fallback (untagged residential <500m),526691.7362052014,185379.93385133665
157000736,residential,fallback (untagged residential <500m),526867.9714459835,185199.4652886883
157000736,residential,fallback (untagged residential <500m),526829.2289598009,185181.90600101318
157000736,residential,fallback (untagged residential <500m),526791.8505713578,185165.2712913396
157000736,residential,fallback (untagged residential <500m),526749.9400893967,185146.7655519959
157005632,residential,fallback (untagged residential <500m),528468.9756830855,186338.954548828
157005634,residential,fallback (untagged residential <500m),526938.358944817,184139.52437240904
157005634,residential,fallback (untagged residential <500m),526928.5461586415,184147.07935534883
157005634,residential,fallback (untagged residential <500m),526924.4300007683,184151.02682917845
157005634,residential,fallback (untagged residential <500m),526920.7307408958,184154.95134589344
157005634,residential,fallback (untagged residential <500m),526918.107444613,184158.30188223923
157005635,residential,fallback (untagged residential <500m),526481.7361507224,185816.82084904483
157005635,residential,fallback (untagged residential <500m),526485.7663966737,185813.4718120427
157005637,residential,fallback (untagged residential <500m),528243.6041950608,186432.5329320227
157005637,residential,fallback (untagged residential <500m),528248.4518850364,186435.83796204237
157005637,residential,fallback (untagged residential <500m),528251.0496621015,186437.60615160718
157005637,residential,fallback (untagged residential <500m),528261.5269443666,186443.19000733487
157005637,residential,fallback (untagged residential <500m),528281.7682892891,186453.7611180902
157005637,residential,fallback (untagged residential <500m),528285.7568795547,186455.1082638459
157005637,residential,fallback (untagged residential <500m),528313.4571266007,186464.45491995208
157077446,residential,fallback (untagged residential <500m),526616.1133491064,184518.48828357452
157077446,residential,fallback (untagged residential <500m),526623.8406260512,184524.6786871344
157077446,residential,fallback (untagged residential <500m),526642.641896069,184539.73570535937
157077446,residential,fallback (untagged residential <500m),526660.680903645,184554.19515422737
157077446,residential,fallback (untagged residential <500m),526753.4133451887,184631.78666666
157077446,residential,fallback (untagged residential <500m),526779.7078329776,184666.5265591544
157077446,residential,fallback (untagged residential <500m),526784.3414011289,184674.62063916057
157077446,residential,fallback (untagged residential <500m),526789.9985595312,184684.50954903697
157077446,residential,fallback (untagged residential <500m),526797.1643883182,184695.66016640404
157077473,residential,fallback (untagged residential <500m),524849.6839486421,184367.60501754587
157077473,residential,fallback (untagged residential <500m),524881.6421377806,184389.84436205972
157077476,residential,fallback (untagged residential <500m),525091.8501900046,185213.1405164186
157077476,residential,fallback (untagged residential <500m),525092.8917238793,185209.1603695716
157077476,residential,fallback (untagged residential <500m),525093.9872707407,185204.95900875272
157077476,residential,fallback (untagged residential <500m),525150.536495849,185018.49133950536
157077476,residential,fallback (untagged residential <500m),525157.4660760629,185004.17449741345
157077476,residential,fallback (untagged residential <500m),525162.6672503159,184997.2146788104
157077476,residential,fallback (untagged residential <500m),525170.6632378683,184988.04269528016
164298543,residential,fallback (untagged residential <500m),528713.6686005791,184693.65388517297
166366049,residential,fallback (untagged residential <500m),529781.0734792571,183218.5305635769
166366049,residential,fallback (untagged residential <500m),529789.3362980505,183199.6355486184
166366049,residential,fallback (untagged residential <500m),529792.7652168131,183192.55697311112
166366049,residential,fallback (untagged residential <500m),529794.4722303423,183188.4944961639
166585296,residential,fallback (untagged residential <500m),530790.9085800715,182612.39313576714
166585296,residential,fallback (untagged residential <500m),530781.312570283,182637.32811290852
166585296,residential,fallback (untagged residential <500m),530778.020756766,182646.023138556
166585296,residential,fallback (untagged residential <500m),530773.2808545493,182658.93167675525
181231793,residential,fallback (untagged residential <500m),528941.9363369558,182704.00415590487
181231793,residential,fallback (untagged residential <500m),528941.6276285549,182708.23592158197
181231793,residential,fallback (untagged residential <500m),528941.5757268711,182708.91338552115
181231793,residential,fallback (untagged residential <500m),528940.5458768973,182731.70987923926
181231793,residential,fallback (untagged residential <500m),528939.4487628071,182756.06252541917
189241670,residential,fallback (untagged residential <500m),530028.1933004668,182453.1369445396
189241670,residential,fallback (untagged residential <500m),530023.2746380203,182456.01550956292
189241670,residential,fallback (untagged residential <500m),530012.6124525236,182466.8813915815
189241670,residential,fallback (untagged residential <500m),529990.8217561033,182493.0078361117
189241670,residential,fallback (untagged residential <500m),529988.3866806966,182496.48411679093
190593885,residential,fallback (untagged residential <500m),530295.7204038213,182556.60256794054
200082635,residential,fallback (untagged residential <500m),526345.8108273331,185970.36427155073
200082635,residential,fallback (untagged residential <500m),526346.5900309801,185997.84608883184
200082635,residential,fallback (untagged residential <500m),526346.4742201789,186000.54716252146
200082635,residential,fallback (untagged residential <500m),526346.8122873193,186002.84782438946
200082635,residential,fallback (untagged residential <500m),526346.898348545,186014.71177271346
200082635,residential,fallback (untagged residential <500m),526346.854623825,186017.3033674952
200082635,residential,fallback (untagged residential <500m),526346.5607426129,186035.23341428494
200082635,residential,fallback (untagged residential <500m),526345.550876677,186059.3547209312
202440193,residential,fallback (untagged residential <500m),529784.56463528,184767.7467956014
202440193,residential,fallback (untagged residential <500m),529803.4935765056,184789.91867128416
202440193,residential,fallback (untagged residential <500m),529806.700924178,184793.63944469567
202440193,residential,fallback (untagged residential <500m),529809.0706979241,184796.47084112058
207106607,residential,fallback (untagged residential <500m),530315.6174906507,182642.21754571673
207115848,residential,fallback (untagged residential <500m),529740.6148161789,183315.1419188119
207115848,residential,fallback (untagged residential <500m),529743.7064649314,183310.9367596222
207120022,residential,fallback (untagged residential <500m),529077.0769880975,182103.98835724854
207120022,residential,fallback (untagged residential <500m),529078.5501164898,182102.28988529084
207529006,residential,fallback (untagged residential <500m),528743.9101335511,183062.9187033617
207529006,residential,fallback (untagged residential <500m),528735.5035015696,183060.25754515303
207529006,residential,fallback (untagged residential <500m),528720.4029234617,183056.09143409232
207529006,residential,fallback (untagged residential <500m),528710.3444055138,183089.30818858882
207529006,residential,fallback (untagged residential <500m),528690.659171808,183153.50492318958
207529006,residential,fallback (untagged residential <500m),528699.8076769442,183156.46300195926
211950232,residential,fallback (untagged residential <500m),529045.0991967818,183917.63928510656
211950232,residential,fallback (untagged residential <500m),529016.6273019067,183900.458016304
211950232,residential,fallback (untagged residential <500m),529007.6238544302,183894.8546184401
224097266,residential,fallback (untagged residential <500m),530077.9316353502,183915.3520573157
224097266,residential,fallback (untagged residential <500m),530093.063834871,183923.29546003643
224097266,residential,fallback (untagged residential <500m),530095.9257745092,183924.8042629434
224097266,residential,fallback (untagged residential <500m),530117.2271141957,183935.9881874564
224097266,residential,fallback (untagged residential <500m),530129.401044879,183942.38703628693
224097266,residential,fallback (untagged residential <500m),530138.8297813045,183947.3245889839
224097266,residential,fallback (untagged residential <500m),530145.3688519218,183950.7526155319
224097266,residential,fallback (untagged residential <500m),530149.3737384982,183952.8805151353
224097266,residential,fallback (untagged residential <500m),530151.7564920854,183954.13225829275
228016376,residential,fallback (untagged residential <500m),530680.2357257257,182789.53555408586
228016376,residential,fallback (untagged residential <500m),530676.9808452821,182799.23308164062
231330725,residential,fallback (untagged residential <500m),526749.0991336441,183957.5254368632
231330725,residential,fallback (untagged residential <500m),526750.3609747116,183983.1388146635
233492215,residential,fallback (untagged residential <500m),524525.897313393,185291.94625731412
233492215,residential,fallback (untagged residential <500m),524579.0483790846,185331.19449699047
233492215,residential,fallback (untagged residential <500m),524637.4703709561,185375.53551889549
233492215,residential,fallback (untagged residential <500m),524674.8351201245,185404.48279625608
233492215,residential,fallback (untagged residential <500m),524687.6535024126,185417.21571102715
233492215,residential,fallback (untagged residential <500m),524690.7285818562,185428.1403220608
233492215,residential,fallback (untagged residential <500m),524688.6486465458,185435.15501672903
233656896,residential,fallback (untagged residential <500m),528203.1015441125,187313.55912092264
233656896,residential,fallback (untagged residential <500m),528202.5467954591,187339.07178637484
233656896,residential,fallback (untagged residential <500m),528204.4472227836,187401.60124011396
233656896,residential,fallback (untagged residential <500m),528205.1188290529,187415.90604330646
233656896,residential,fallback (untagged residential <500m),528206.5240273612,187461.26424339897
237413929,residential,fallback (untagged residential <500m),529905.6156553593,182253.99839696562
237413929,residential,fallback (untagged residential <500m),529898.6410131039,182263.16726906598
237413929,residential,fallback (untagged residential <500m),529896.1664436152,182266.28650002327
237413929,residential,fallback (untagged residential <500m),529860.4903911399,182314.7699889305
239099454,residential,fallback (untagged residential <500m),525590.9314749535,184469.7103027951
239099454,residential,fallback (untagged residential <500m),525550.9629939186,184470.47977618972
239099454,residential,fallback (untagged residential <500m),525549.6791345883,184470.49253370852
239648806,residential,fallback (untagged residential <500m),526323.3051239364,184094.36257112795
239648806,residential,fallback (untagged residential <500m),526316.2324239461,184099.75028047408
253350836,residential,fallback (untagged residential <500m),529376.7769009442,184010.23823978048
253350836,residential,fallback (untagged residential <500m),529360.4475401868,184001.32065489737
253350836,residential,fallback (untagged residential <500m),529348.3215543538,183994.64671345952
253350836,residential,fallback (untagged residential <500m),529323.6638941481,183980.8768661234
253350836,residential,fallback (untagged residential <500m),529321.6453831606,183979.75720070745
253356877,residential,fallback (untagged residential <500m),529063.5161995488,184406.47571579868
253356877,residential,fallback (untagged residential <500m),529067.96560682,184408.3136163131
253356877,residential,fallback (untagged residential <500m),529071.7581125661,184409.7898631515
260458990,residential,fallback (untagged residential <500m),529817.5208910472,184686.6118950788
260458990,residential,fallback (untagged residential <500m),529777.8727802574,184637.6266514609
265714879,residential,fallback (untagged residential <500m),529416.3853891569,185017.75418012927
265714879,residential,fallback (untagged residential <500m),529414.3543518507,184990.20596291882
265714879,residential,fallback (untagged residential <500m),529411.9873726302,184959.7782491863
265714879,residential,fallback (untagged residential <500m),529409.6874916184,184933.79218285542
265714879,residential,fallback (untagged residential <500m),529409.1366732385,184927.36861227674
265714879,residential,fallback (untagged residential <500m),529405.2078687042,184879.5530821635
265714879,residential,fallback (untagged residential <500m),529404.3940762761,184868.20438774524
265714879,residential,fallback (untagged residential <500m),529402.6294533456,184843.5339129847
265714881,residential,fallback (untagged residential <500m),529419.1996139816,185049.68441106734
265714881,residential,fallback (untagged residential <500m),529416.9136801218,185024.2439448132
265714883,residential,fallback (untagged residential <500m),529636.3563085824,184913.53763828293
265714883,residential,fallback (untagged residential <500m),529618.6453687188,184905.06227371207
265714883,residential,fallback (untagged residential <500m),529608.8214585639,184900.98349293828
265714883,residential,fallback (untagged residential <500m),529604.9304858213,184900.39452128083
265714883,residential,fallback (untagged residential <500m),529564.445165402,184899.6947540177
281271324,residential,fallback (untagged residential <500m),529171.3138052758,185315.08426285308
281271324,residential,fallback (untagged residential <500m),529142.2397986298,185320.26425374585
281271325,residential,fallback (untagged residential <500m),529343.6049609705,185298.30756587943
291536486,residential,fallback (untagged residential <500m),529923.2029064659,181211.57729858544
291536486,residential,fallback (untagged residential <500m),529924.771101837,181213.24202548037
291536486,residential,fallback (untagged residential <500m),529924.9671972634,181213.44733628858
294658106,residential,fallback (untagged residential <500m),529176.3878094453,182186.0079437116
296895542,residential,fallback (untagged residential <500m),526759.8495452472,184105.2985717422
296895542,residential,fallback (untagged residential <500m),526759.4899885529,184108.58330422337
296895542,residential,fallback (untagged residential <500m),526757.7823453847,184113.89294790535
296895542,residential,fallback (untagged residential <500m),526756.4378425679,184116.88603239687
296895542,residential,fallback (untagged residential <500m),526755.4592346239,184118.28590703203
296895542,residential,fallback (untagged residential <500m),526751.0749770355,184122.1378040529
297200092,residential,fallback (untagged residential <500m),525163.276291394,185826.44581300573
297200092,residential,fallback (untagged residential <500m),525155.4780006935,185831.0270739735
297200092,residential,fallback (untagged residential <500m),525153.9875040188,185831.5578037107
297200092,residential,fallback (untagged residential <500m),525151.2302543506,185832.5468917534
297200092,residential,fallback (untagged residential <500m),525148.3806961832,185833.62272295041
297200092,residential,fallback (untagged residential <500m),525123.2454229979,185843.1287038913
297200092,residential,fallback (untagged residential <500m),525118.2497494351,185845.16421577608
297200092,residential,fallback (untagged residential <500m),525113.2893653065,185847.45653008448
297200092,residential,fallback (untagged residential <500m),525109.7707935941,185848.660541737
297200092,residential,fallback (untagged residential <500m),525107.29162675,185848.49927164242
297200093,residential,fallback (untagged residential <500m),525103.6762022894,185851.38111946709
297200093,residential,fallback (untagged residential <500m),525093.2691695793,185865.00027430622
297200093,residential,fallback (untagged residential <500m),525021.3005237659,185922.12326837576
297200103,residential,fallback (untagged residential <500m),525261.2093441153,185689.2815592751
297204516,residential,fallback (untagged residential <500m),525016.270613244,185926.1164335537
297204516,residential,fallback (untagged residential <500m),525016.9671661197,185931.9086524762
297204516,residential,fallback (untagged residential <500m),525018.9289792837,185937.01989949972
297204516,residential,fallback (untagged residential <500m),525034.3424148205,185957.78486107016
297204516,residential,fallback (untagged residential <500m),525040.9803159699,185965.6596390438
297204516,residential,fallback (untagged residential <500m),525043.755122703,185968.17602092505
297204516,residential,fallback (untagged residential <500m),525053.9659943235,185977.4185064262
297204516,residential,fallback (untagged residential <500m),525068.5392561783,185989.20541369816
297204516,residential,fallback (untagged residential <500m),525078.9806259804,185996.1280322431
297204516,residential,fallback (untagged residential <500m),525092.0766230859,186003.4054274371
297204516,residential,fallback (untagged residential <500m),525094.5668724517,186004.80209518672
297376884,residential,fallback (untagged residential <500m),525513.7529419343,185469.26996821107
297376894,residential,fallback (untagged residential <500m),525400.2381884396,185564.81801409763
297376903,residential,fallback (untagged residential <500m),525437.3825615409,185545.77361723938
303559642,residential,fallback (untagged residential <500m),530357.8030781165,182559.7978178623
303559651,residential,fallback (untagged residential <500m),529467.1782562428,181827.14541143907
303559651,residential,fallback (untagged residential <500m),529465.3137115452,181829.7573951868
303559651,residential,fallback (untagged residential <500m),529458.1860108959,181839.76865315472
303559651,residential,fallback (untagged residential <500m),529450.3315832177,181850.78514275607
303559651,residential,fallback (untagged residential <500m),529445.1626161947,181858.03104199615
303559651,residential,fallback (untagged residential <500m),529418.8662115624,181894.28248925903
303559651,residential,fallback (untagged residential <500m),529418.1877485006,181895.30007304414
303559651,residential,fallback (untagged residential <500m),529415.0518485298,181899.3151481583
303559651,residential,fallback (untagged residential <500m),529405.8875416685,181912.98008419253
303559651,residential,fallback (untagged residential <500m),529369.4830821389,181967.00101261213
305422639,residential,fallback (untagged residential <500m),528397.72082585,186598.8827688113
305422639,residential,fallback (untagged residential <500m),528397.8697536499,186596.56087146193
305422639,residential,fallback (untagged residential <500m),528398.4043532907,186588.31772903394
305422639,residential,fallback (untagged residential <500m),528399.0017548462,186578.96341706516
305422639,residential,fallback (untagged residential <500m),528399.6128435344,186569.34238945402
305422639,residential,fallback (untagged residential <500m),528400.2394841666,186559.654990057
305422639,residential,fallback (untagged residential <500m),528401.2370944709,186544.0793567772
305422639,residential,fallback (untagged residential <500m),528401.9421579521,186522.79899286962
305422639,residential,fallback (untagged residential <500m),528401.7282387546,186511.52132912452
305422639,residential,fallback (untagged residential <500m),528400.0953428952,186451.90288437367
305422639,residential,fallback (untagged residential <500m),528399.5647593036,186444.36720541894
305422639,residential,fallback (untagged residential <500m),528397.7883071757,186418.91796027654
305422640,residential,fallback (untagged residential <500m),528369.4586346216,186711.81361305475
305422640,residential,fallback (untagged residential <500m),528378.3203068706,186682.8279392594
305422640,residential,fallback (untagged residential <500m),528381.1015674442,186673.2284475728
305422640,residential,fallback (untagged residential <500m),528383.9057050899,186663.27345316595
305422640,residential,fallback (untagged residential <500m),528386.4703326861,186654.0134367406
305422640,residential,fallback (untagged residential <500m),528388.881467687,186644.51585725293
305422640,residential,fallback (untagged residential <500m),528391.1412557904,186634.96993788675
305422640,residential,fallback (untagged residential <500m),528393.2992678693,186624.7871707041
305539202,residential,fallback (untagged residential <500m),528160.3899661384,186545.38901418343
305539202,residential,fallback (untagged residential <500m),528165.6739630967,186547.06923754083
305539202,residential,fallback (untagged residential <500m),528167.0306706261,186547.44846801064
305539202,residential,fallback (untagged residential <500m),528186.207198431,186552.94038922642
305539202,residential,fallback (untagged residential <500m),528234.5889336022,186566.93758383836
305539202,residential,fallback (untagged residential <500m),528264.8807531894,186575.8042559871
305539202,residential,fallback (untagged residential <500m),528296.3714368099,186584.97962200263
305539202,residential,fallback (untagged residential <500m),528325.7690577541,186593.5458628898
305539202,residential,fallback (untagged residential <500m),528369.5633797797,186606.8163188438
305539202,residential,fallback (untagged residential <500m),528378.3731134932,186609.48732249177
305539203,residential,fallback (untagged residential <500m),528275.1023512325,186683.6441633376
305539203,residential,fallback (untagged residential <500m),528277.1331777906,186684.24076782574
305539203,residential,fallback (untagged residential <500m),528310.9422588551,186694.1314079658
305539203,residential,fallback (untagged residential <500m),528327.1388730806,186698.958757911
305539203,residential,fallback (untagged residential <500m),528351.9548046238,186706.57471137308
305539203,residential,fallback (untagged residential <500m),528386.6322841365,186716.94407182327
305539203,residential,fallback (untagged residential <500m),528397.2345396766,186720.02769447374
305539203,residential,fallback (untagged residential <500m),528541.2716058309,186761.90040126076
305539203,residential,fallback (untagged residential <500m),528561.6030308383,186767.81090624834
305539205,residential,fallback (untagged residential <500m),528555.5963841461,186870.73373495304
305539205,residential,fallback (untagged residential <500m),528411.6046878649,186828.70527552304
305539205,residential,fallback (untagged residential <500m),528365.0689604538,186815.1223746888
305539205,residential,fallback (untagged residential <500m),528361.2070144438,186813.9897822048
305539205,residential,fallback (untagged residential <500m),528351.3969051786,186811.12656709767
305539205,residential,fallback (untagged residential <500m),528316.520052811,186800.9860583148
305539205,residential,fallback (untagged residential <500m),528306.1807320251,186797.93150464725
305539205,residential,fallback (untagged residential <500m),528302.1055969266,186796.7268004187
305539205,residential,fallback (untagged residential <500m),528293.7075030244,186794.24436876707
305539205,residential,fallback (untagged residential <500m),528181.4023436967,186761.48324304353
305539205,residential,fallback (untagged residential <500m),528161.8438296415,186755.7702311483
305539205,residential,fallback (untagged residential <500m),528118.8089030046,186743.22175001813
306452416,residential,fallback (untagged residential <500m),529979.5276134333,182150.13180410344
306452416,residential,fallback (untagged residential <500m),529990.3558500883,182134.69661890302
314436317,residential,fallback (untagged residential <500m),529867.58017488,182590.51621758938
314436317,residential,fallback (untagged residential <500m),529874.7593398809,182576.04466004862
314436317,residential,fallback (untagged residential <500m),529877.8860345603,182569.4035058706
314436317,residential,fallback (untagged residential <500m),529890.2480480232,182546.87454030284
348798646,residential,fallback (untagged residential <500m),529394.4322819469,181859.05334117077
355162536,residential,fallback (untagged residential <500m),529004.7637083088,184310.8094628752
355162536,residential,fallback (untagged residential <500m),529050.1040071562,184335.786015197
362850068,residential,fallback (untagged residential <500m),527903.879106009,184053.004619275
362850068,residential,fallback (untagged residential <500m),527904.368565,184047.89830061782
366238082,residential,fallback (untagged residential <500m),529305.4866233283,183972.58005555457
366238082,residential,fallback (untagged residential <500m),529310.9932155021,183975.42431035382
371318906,residential,fallback (untagged residential <500m),528575.3152641946,184860.80003084644
371319040,residential,fallback (untagged residential <500m),528595.8137352245,184928.27394528274
371319040,residential,fallback (untagged residential <500m),528606.5382247553,184922.02490565449
371319041,residential,fallback (untagged residential <500m),528545.0084036693,184960.61454930826
371319041,residential,fallback (untagged residential <500m),528540.966600899,184956.94023847836
371319041,residential,fallback (untagged residential <500m),528532.5570947534,184953.9676378214
371319041,residential,fallback (untagged residential <500m),528493.0653405034,184942.00707925757
371319041,residential,fallback (untagged residential <500m),528472.3563037652,184935.42946964852
371319041,residential,fallback (untagged residential <500m),528464.4994641888,184933.91755711846
371319041,residential,fallback (untagged residential <500m),528458.6078524087,184934.52512052347
371319041,residential,fallback (untagged residential <500m),528453.1677730347,184937.3028653296
371319041,residential,fallback (untagged residential <500m),528448.5586931261,184942.0600966948
371319041,residential,fallback (untagged residential <500m),528441.4007590946,184954.87595371058
